,C,H,O,N,C13,S,P,Na,MolForm,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,kmass,kdefect,NOSC,GFE,AI,AI_Mod,DBE,DBE_O,DBE_AI,ElComposition,bs1_class,bs2_class,bs3_class
238.828846,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.562167576959,0.437832423041385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.829928,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.563248368788,0.436751631212275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.865297,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.598577875446,0.401422124553648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.874865,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.608135191732,0.391864808267911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.892746,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.625996225648,0.374003774352275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.893821,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.627070025293,0.372929974706864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.904609,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.637845979316,0.362154020684045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.904778,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.638014790609,0.361985209390951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.907911,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.641144292273,0.358855707726718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.915576,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.648800733466,0.351199266534223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.919733,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.652953091722,0.347046908277548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.923533,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.656748848608,0.343251151391513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.942122,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.675317091965,0.324682908034958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.956716,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.689894796174,0.310105203825742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.9629806,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.696152401066,0.303847598934055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.964923,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.698092632165,0.301907367835241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.9709,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.704062958193,0.295937041806837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.971828,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.70498992198,0.295010078019942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.992556,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.72569477691,0.274305223089897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238.998046,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.731178646727,0.268821353272983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.019423,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.752531776978,0.247468223022139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.0197464,10,8,7,0,0,0,0,0,C10H8O7,0.7,0.8,0,0,NA,238.752854815867,0.247145184133473,0.6,43.2,0,0.538461538461538,7,0,0,CHO,Tannin,Tannin,Other
239.028126,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.76122505913,0.238774940869689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.031005,9,8,6,2,0,0,0,0,C9H8N2O6,0.666666666666667,0.888888888888889,0.222222222222222,0,NA,238.764100844413,0.235899155586822,1.11111111111111,28.6333333333333,0,0.5,7,1,-1,CHNO,Tannin,Tannin,Other
239.0349638,14,8,4,0,0,0,0,0,C14H8O4,0.285714285714286,0.571428571428571,0,0,NA,238.768055223982,0.231944776018224,0,60.3,0.7,0.75,11,7,7,CHO,Cond Hydrocarbon,Cond Hydrocarbon,Other
239.038445,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.771532536843,0.228467463157273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.05582,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.788888135763,0.211111864237466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.0561289,11,12,6,0,0,0,0,0,C11H12O6,0.545454545454545,1.09090909090909,0,0,NA,238.789196690842,0.210803309157995,0,60.3,0,0.375,6,0,0,CHO,Lignin,Lignin,Other
239.056261,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.789328643338,0.210671356662033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.066771,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.799826907778,0.200173092221945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.0673541,10,12,5,2,0,0,0,0,C10H12N2O5,0.5,1.2,0.2,0,NA,238.800409356683,0.199590643316611,0.4,48.9,0,0.272727272727273,6,1,-1,CHNO,Lignin,Lignin,Protein
239.080065,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.813106063579,0.186893936421086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.081025,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.814064991634,0.185935008365647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.08541,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.818445095304,0.181554904695844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.0925155,12,16,5,0,0,0,0,0,C12H16O5,0.416666666666667,1.33333333333333,0,0,NA,238.825542661239,0.174457338760618,-0.5,74.55,0,0.263157894736842,5,0,0,CHO,Lignin,Lignin,Other
239.105536,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.838548622433,0.161451377567232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.125124,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.858114750297,0.141885249703023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.128893,13,20,4,0,0,0,0,0,C13H20O4,0.307692307692308,1.53846153846154,0,0,NA,238.861879541798,0.138120458202081,-0.923076923076923,86.6076923076923,0,0.181818181818182,4,0,0,CHO,Protein,Protein,Other
239.152054,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.885014680018,0.114985319981599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.1652904,14,24,3,0,0,0,0,0,C14H24O3,0.214285714285714,1.71428571428571,0,0,NA,238.898236300136,0.10176369986408,-1.28571428571429,96.9428571428571,0,0.12,3,0,0,CHO,Lipid,Lipid,Other
239.172266,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.905204111119,0.0947958888813503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.183288,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.916213803855,0.0837861961450415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.228335,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.961210503972,0.0387894960276753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.235639,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.968506348261,0.0314936517393392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.252382,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.985230652877,0.0147693471226944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.261452,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.994290525234,0.00570947476572314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.264172,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,238.997007488058,0.00299251194201133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.287186,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.01999579042,0.980004209580017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.289824,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.022630844806,0.977369155194367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.309789,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.042573551708,0.957426448291756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.323076,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.055845715325,0.944154284674653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.3739,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.106612964793,0.893387035207098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.400637,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.13332011002,0.866679889980162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.412486,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.145155879321,0.854844120679388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.417467,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.150131317491,0.849868682508514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.418518,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.151181143936,0.848818856064469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.422277,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.154935946603,0.845064053397465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.426012,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.158666776068,0.841333223931855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.445517,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.178149996611,0.821850003389073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.471047,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.203651489585,0.796348510415157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.55489,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.287400869742,0.712599130257985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.573805,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.306294749084,0.693705250915968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.586193,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.318668916533,0.681331083467427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.615885,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.34832776218,0.651672237819895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.656979,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.389375876253,0.610624123747385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.69139,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.423748452623,0.576251547377382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.700824,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.433171918534,0.56682808146607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.714591,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.446923546179,0.553076453821262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.73853,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.470835815677,0.529164184322553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.744946,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.477244651515,0.522755348485447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.751819,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.484109977061,0.515890022938635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.756772,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.489057446497,0.510942553502701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.757445,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.489729695019,0.510270304980537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.7603819,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.492663315651,0.507336684349298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.762359,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.494638208003,0.505361791996819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.776582,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.508845326474,0.491154673525699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.795819,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.528060846268,0.471939153731739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.811595,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.543819230646,0.456180769354262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.882348,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.614493227214,0.38550677278613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.893029,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.625162300714,0.374837699286161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.895176,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.627306903354,0.372693096645548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.901068,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.633192324295,0.366807675705388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.923972,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.656070749484,0.343929250516396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.932665,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.664754042802,0.335245957197884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.956986,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.689047885756,0.310952114243719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.957844,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.689904927706,0.310095072294189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.992365,6,12,3,1,0,2,1,0,C6H12NO3S2P,0.5,2,0.166666666666667,0.166666666666667,1,239.724387381249,0.275612618751182,-0.666666666666667,79.3,0,0,2,-1,-5,CHNOSP,Protein,Protein,Protein
240.040872,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.772840217899,0.227159782100728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.051364,10,11,6,1,0,0,0,0,C10H11NO6,0.6,1.1,0.1,0,NA,239.783320502438,0.216679497561671,0.4,48.9,0,0.333333333333333,6,0,-1,CHNO,Lignin,Lignin,Other
240.094226,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.826134642346,0.173865357653796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.097343,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.829248161876,0.170751838123834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.100676,8,20,5,1,0,0,1,0,C8H20NO5P,0.625,2.5,0.125,0.125,1,239.832577440219,0.167422559781414,-1.5,103.05,0,0,0,-5,-7,CHNOP,Other,Other,Amino Sugar
240.100813,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.832714287243,0.167285712756836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.124072,12,19,4,1,0,0,0,0,C12H19NO4,0.333333333333333,1.58333333333333,0.0833333333333333,0,NA,239.855947316036,0.144052683963992,-0.666666666666667,79.3,0,0.111111111111111,4,0,-1,CHNO,Protein,Protein,Other
240.187245,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.9190497765,0.0809502235001673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.239894,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.971639988156,0.0283600118439153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.246082,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,239.97782107858,0.022178921419993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.272929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.00463810098,0.995361899020025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.304732,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.036405589466,0.963594410533943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.31257,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.044234837485,0.95576516251478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.315148,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.046809958867,0.953190041132615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.325671,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.057321208792,0.942678791208408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.365212,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.096818056958,0.903181943042227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.367405,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.099008608234,0.900991391765643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.403689,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.135252093196,0.864747906804183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.413448,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.145000196209,0.854999803790776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.425236,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.156775033623,0.84322496637688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.434785,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.166313371124,0.833686628875597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.444129,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.175646937531,0.82435306246947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.454052,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.18555885742,0.814441142579938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.454488,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.185994370579,0.814005629421416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.461164,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.192662916097,0.807337083902667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.499095,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.230551562004,0.76944843799609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.527056,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.258481340501,0.741518659498524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.553616,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.285011683368,0.714988316631775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.555655,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.287048406603,0.712951593397378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.564696,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.296079311341,0.703920688658769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.601561,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.332903147553,0.667096852447088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.610492,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.341824175119,0.658175824881482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.636565,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.367868061774,0.632131938226223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.68341,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.414660754228,0.585339245771706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.688266,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.419511331975,0.580488668024685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.694754,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.425992087417,0.574007912583454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.739771,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.470958821032,0.529041178967816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.748222,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.47940038457,0.520599615429916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.758205,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.489372237463,0.510627762536899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.767665,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.498821674343,0.501178325657406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.773886,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.505035727918,0.494964272081575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.775678,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.506825726955,0.493174273044787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.7895167,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.520648974539,0.479351025460829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.797968,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.529090837742,0.470909162257925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.800206,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.531326338771,0.468673661228706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.80979,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.540899637191,0.459100362808726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.842833,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.573905741082,0.426094258917715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.846721,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.577789399707,0.422210600293255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.850895,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.581958738981,0.418041261018942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.8586358,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.589690895535,0.41030910446537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.865103,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.596150874201,0.403849125798672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.888777,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.619798439601,0.380201560398575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.892453,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.623470334947,0.376529665053027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.913095,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.644089285905,0.35591071409462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.928771,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.659747781944,0.340252218056236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.931479,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.662452758167,0.337547241833249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.946797,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.677753653951,0.3222463460489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.982401,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.713317898207,0.28668210179336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240.98607,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.716982801368,0.283017198631541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241.016368,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.747246970351,0.252753029649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241.0353723,10,10,7,0,0,0,0,0,C10H10O7,0.7,1,0,0,NA,240.76623004998,0.233769950020161,0.4,48.9,0,0.384615384615385,6,-1,-1,CHO,Tannin,Tannin,Other
241.0484095,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.779252692526,0.22074730747417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241.0506455,14,10,4,0,0,0,0,0,C14H10O4,0.285714285714286,0.714285714285714,0,0,NA,240.781486195788,0.218513804211739,-0.142857142857143,64.3714285714286,0.6,0.666666666666667,10,6,6,CHO,Cond Hydrocarbon,Cond Hydrocarbon,Other
241.053569,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,240.784406431382,0.215593568617948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241.0540238,11,14,4,0,0,1,0,0,C11H14O4S,0.363636363636364,1.27272727272727,0,0,NA,240.784860723548,0.21513927645168,-0.363636363636363,70.6636363636364,0,0.25,5,1,0,CHOS,Lignin,Lignin,Other
241.0717625,11,14,6,0,0,0,0,0,C11H14O6,0.545454545454545,1.27272727272727,0,0,NA,240.802579616357,0.197420383642566,-0.181818181818182,65.4818181818182,0,0.25,5,-1,-1,CHO,Lignin,Lignin,Other
241.075159,8,18,6,0,0,1,0,0,C8H18O6S,0.75,2.25,0,0,NA,240.805972323795,0.194027676204826,-0.5,74.55,0,0,0,-6,-7,CHOS,Other,Carbohydrate,Other
